#---it-------t-------dt------uymax-------rhom---------TTm-------Y1m-------Y2m-------Y3m-------Y4m-------Y5m-------Y6m-------Y7m-------Y8m----
    950  1.69E-04 2.00E-08 9.808E+03     0.000234  1399.4635 1.037E-02 1.271E-01 9.701E-02 1.102E-03 6.439E-03 8.516E-03 3.852E-05 7.496E-01
    960  1.69E-04 2.00E-08 9.787E+03     0.000234  1398.8388 1.038E-02 1.272E-01 9.694E-02 1.102E-03 6.437E-03 8.508E-03 3.860E-05 7.496E-01
    970  1.69E-04 2.00E-08 9.771E+03     0.000234  1398.2154 1.039E-02 1.273E-01 9.687E-02 1.103E-03 6.436E-03 8.499E-03 3.868E-05 7.496E-01
    980  1.70E-04 2.00E-08 9.740E+03     0.000234  1397.5931 1.040E-02 1.274E-01 9.680E-02 1.104E-03 6.434E-03 8.491E-03 3.876E-05 7.496E-01
    990  1.70E-04 2.00E-08 9.717E+03     0.000235  1396.9718 1.041E-02 1.274E-01 9.673E-02 1.104E-03 6.433E-03 8.482E-03 3.884E-05 7.496E-01
   1000  1.70E-04 2.00E-08 9.738E+03     0.000235  1396.3510 1.041E-02 1.275E-01 9.666E-02 1.105E-03 6.432E-03 8.474E-03 3.891E-05 7.496E-01
   1010  1.70E-04 2.00E-08 9.778E+03     0.000235  1395.7306 1.042E-02 1.276E-01 9.659E-02 1.106E-03 6.431E-03 8.466E-03 3.899E-05 7.496E-01
   1020  1.70E-04 2.00E-08 9.797E+03     0.000235  1395.1103 1.043E-02 1.276E-01 9.652E-02 1.107E-03 6.430E-03 8.457E-03 3.907E-05 7.496E-01
   1030  1.71E-04 2.00E-08 9.785E+03     0.000235  1394.4900 1.044E-02 1.277E-01 9.646E-02 1.108E-03 6.429E-03 8.449E-03 3.915E-05 7.496E-01
   1040  1.71E-04 2.00E-08 9.762E+03     0.000235  1393.8700 1.044E-02 1.278E-01 9.639E-02 1.109E-03 6.428E-03 8.440E-03 3.923E-05 7.496E-01
   1050  1.71E-04 2.00E-08 9.737E+03     0.000235  1393.2500 1.045E-02 1.278E-01 9.632E-02 1.109E-03 6.427E-03 8.432E-03 3.931E-05 7.496E-01
   1060  1.71E-04 2.00E-08 9.702E+03     0.000236  1392.6298 1.046E-02 1.279E-01 9.626E-02 1.110E-03 6.426E-03 8.424E-03 3.940E-05 7.496E-01
   1070  1.71E-04 2.00E-08 9.759E+03     0.000236  1392.0091 1.046E-02 1.280E-01 9.619E-02 1.111E-03 6.425E-03 8.415E-03 3.948E-05 7.496E-01
   1080  1.72E-04 2.00E-08 9.805E+03     0.000236  1391.3878 1.047E-02 1.280E-01 9.613E-02 1.112E-03 6.425E-03 8.407E-03 3.956E-05 7.496E-01
   1090  1.72E-04 2.00E-08 9.821E+03     0.000236  1390.7660 1.048E-02 1.281E-01 9.606E-02 1.113E-03 6.424E-03 8.399E-03 3.964E-05 7.496E-01
   1100  1.72E-04 2.00E-08 9.854E+03     0.000236  1390.1436 1.049E-02 1.282E-01 9.600E-02 1.114E-03 6.424E-03 8.390E-03 3.973E-05 7.496E-01
   1110  1.72E-04 2.00E-08 9.889E+03     0.000236  1389.5206 1.049E-02 1.282E-01 9.593E-02 1.115E-03 6.423E-03 8.382E-03 3.981E-05 7.496E-01
   1120  1.72E-04 2.00E-08 9.889E+03     0.000236  1388.8969 1.050E-02 1.283E-01 9.587E-02 1.116E-03 6.423E-03 8.374E-03 3.989E-05 7.496E-01
   1130  1.73E-04 2.00E-08 9.848E+03     0.000236  1388.2729 1.051E-02 1.284E-01 9.580E-02 1.117E-03 6.422E-03 8.366E-03 3.998E-05 7.496E-01
   1140  1.73E-04 2.00E-08 9.785E+03     0.000237  1387.6488 1.051E-02 1.284E-01 9.574E-02 1.118E-03 6.422E-03 8.357E-03 4.006E-05 7.496E-01
   1150  1.73E-04 2.00E-08 9.754E+03     0.000237  1387.0241 1.052E-02 1.285E-01 9.568E-02 1.119E-03 6.422E-03 8.349E-03 4.015E-05 7.496E-01
   1160  1.73E-04 2.00E-08 9.797E+03     0.000237  1386.3985 1.053E-02 1.286E-01 9.562E-02 1.120E-03 6.422E-03 8.341E-03 4.024E-05 7.496E-01
   1170  1.73E-04 2.00E-08 9.810E+03     0.000237  1385.7714 1.053E-02 1.286E-01 9.555E-02 1.121E-03 6.422E-03 8.333E-03 4.032E-05 7.496E-01
   1180  1.74E-04 2.00E-08 9.788E+03     0.000237  1385.1432 1.054E-02 1.287E-01 9.549E-02 1.122E-03 6.421E-03 8.325E-03 4.041E-05 7.496E-01
