#---it-------t---------dt-------urms------orms------umax------omax--------oum--------uxm--------uym--------uzm-------ux2m------uy2m------uz2m-----Marms-----Mamax-------rhom-------rhomin------rhomax-----ugrhom------ekin------ethm------TTm------TTmin-----TTmax------gTmax----shockmax---taucmin---tauhmin---taufmin-----Hmax-----Hmax_ism---fviscmin---fviscmax---meshRemax---dtu-----dtnu---dtchi----dtHr-----dtFr-----dtb----dteta-----brms------jrms------bmax------jmax-------bxm--------bym--------bzm-----betamin---betamax----vArms-----vAmax-----ab_int-----jb_int---
  16750  0.0468725 1.786E-06 1.727E+01 2.349E+02 3.641E+01  1.922E+03  3.481E+01 -2.246E-02 -3.475E-02  3.790E+00 2.973E+00 3.458E+00 2.920E+02 8.399E-01 3.307E+00 3.68062E-01 3.51724E-03 1.84004E+01  3.928E+01 6.735E+00 3.148E+01 3.470E+02 2.456E+00 1.256E+03  9.532E+04  2.167E-02 1.013E-04 4.533E-05 0.000E+00  2.206E+04  2.195E+04 -3.733E+04  2.751E+04  2.125E+02 0.11283 0.18225 0.12094  1.00000  0.05989 0.00063 0.00017 1.163E-02 2.056E+00 2.667E-01 4.092E+01  1.494E-06 -1.716E-05 -6.049E-11 5.621E+02 1.271E+09 2.083E-02 2.839E-01  1.031E-09 -4.232E-06
  17000  0.0475067 1.796E-06 1.782E+01 2.365E+02 3.732E+01  1.700E+03  3.560E+01 -2.269E-02 -3.551E-02  3.999E+00 1.721E+00 2.121E+00 3.138E+02 8.667E-01 3.770E+00 3.68930E-01 7.20845E-03 1.84522E+01  3.795E+01 6.676E+00 3.027E+01 3.440E+02 2.456E+00 1.005E+03  3.173E+04  3.053E-02 2.235E-04 4.546E-05 0.000E+00  2.200E+04  2.195E+04 -9.519E+03  9.839E+03  2.179E+02 0.08510 0.25790 0.17137  1.00000  0.00964 0.00065 0.00017 1.189E-02 2.126E+00 2.838E-01 4.284E+01  1.318E-06 -1.899E-05 -8.479E-11 5.224E+02 1.131E+09 2.195E-02 2.908E-01  1.098E-09 -5.783E-06
  17250  0.0481003 1.780E-06 1.844E+01 2.397E+02 3.817E+01  1.728E+03  3.687E+01 -2.360E-02 -4.115E-02  4.183E+00 1.592E+00 1.800E+00 3.367E+02 8.923E-01 3.292E+00 3.69753E-01 1.95288E-02 1.86714E+01  3.719E+01 6.797E+00 2.974E+01 3.439E+02 2.455E+00 9.198E+02  3.061E+04  1.563E-02 2.784E-04 4.541E-05 0.000E+00  2.202E+04  2.196E+04 -2.574E+03  2.872E+03  2.245E+02 0.08622 0.13123 0.08693  1.00000  0.00445 0.00068 0.00017 1.208E-02 2.176E+00 2.595E-01 4.315E+01  1.142E-06 -2.077E-05  8.621E-11 5.531E+02 1.090E+09 2.304E-02 3.046E-01  1.173E-09 -4.442E-06
  17500  0.0486261 1.743E-06 1.901E+01 2.432E+02 3.892E+01  1.761E+03  3.817E+01 -2.297E-02 -4.533E-02  4.338E+00 1.583E+00 1.588E+00 3.582E+02 9.150E-01 3.326E+00 3.70488E-01 1.91378E-02 1.92122E+01  3.714E+01 6.958E+00 2.944E+01 3.446E+02 2.456E+00 7.636E+02  2.622E+04  1.277E-02 2.133E-04 4.488E-05 0.000E+00  2.228E+04  2.195E+04 -2.033E+03  2.061E+03  2.347E+02 0.08610 0.10516 0.06956  1.00000  0.00296 0.00069 0.00016 1.223E-02 2.209E+00 2.572E-01 4.321E+01  9.760E-07 -2.239E-05  2.996E-10 5.494E+02 1.177E+09 2.407E-02 3.145E-01  1.241E-09 -1.261E-06
  17750  0.0490889 1.784E-06 1.952E+01 2.468E+02 3.958E+01  1.786E+03  3.953E+01 -2.277E-02 -4.845E-02  4.472E+00 1.543E+00 1.420E+00 3.780E+02 9.349E-01 3.343E+00 3.71142E-01 1.87936E-02 1.96319E+01  3.728E+01 7.116E+00 2.927E+01 3.455E+02 2.456E+00 6.449E+02  2.674E+04  1.139E-02 2.365E-04 4.533E-05 0.000E+00  2.206E+04  2.195E+04 -4.279E+03  2.191E+03  2.429E+02 0.08962 0.09608 0.06350  1.00000  0.00263 0.00072 0.00017 1.235E-02 2.232E+00 2.563E-01 4.412E+01  8.200E-07 -2.385E-05  1.999E-10 5.429E+02 1.040E+09 2.501E-02 3.213E-01  1.292E-09  3.261E-06
  18000  0.0493458 1.726E-06 1.980E+01 2.494E+02 3.994E+01  1.796E+03  4.110E+01 -2.264E-02 -4.772E-02  4.535E+00 1.531E+00 1.422E+00 3.893E+02 9.449E-01 3.250E+00 3.71506E-01 1.86033E-02 1.98095E+01  3.755E+01 7.217E+00 3.159E+01 3.509E+02 2.455E+00 7.245E+02  5.893E+04  1.135E-02 5.155E-05 4.441E-05 0.000E+00  2.252E+04  2.196E+04 -1.257E+04  1.232E+04  2.457E+02 0.08752 0.09264 0.06122  1.00000  0.01193 0.00070 0.00016 1.242E-02 2.244E+00 2.537E-01 4.437E+01  7.298E-07 -2.468E-05  1.339E-10 5.506E+02 3.476E+09 2.555E-02 3.252E-01  1.315E-09  6.229E-06
  18250  0.0496335 4.302E-07 2.016E+01 2.622E+02 4.561E+01  4.326E+03  4.442E+01 -1.992E-02 -4.184E-02  4.608E+00 1.983E+00 1.627E+00 4.027E+02 9.573E-01 3.237E+00 3.71918E-01 1.83932E-02 2.00171E+01  4.402E+01 7.886E+00 3.511E+01 3.597E+02 2.456E+00 1.296E+04  3.077E+06  3.106E-02 1.075E-05 4.474E-05 0.000E+00  2.235E+04  2.195E+04 -2.626E+05  3.093E+05  2.476E+02 0.03491 0.06284 0.04176  0.81286  0.08791 0.00018 0.00004 1.250E-02 2.258E+00 2.493E-01 4.445E+01  6.246E-07 -2.562E-05 -2.012E-10 5.596E+02 4.634E+09 2.617E-02 3.301E-01  1.334E-09  9.655E-06
  18500  0.0499679 1.772E-06 2.052E+01 2.622E+02 4.083E+01  1.851E+03  4.558E+01 -1.452E-02 -4.399E-02  4.722E+00 1.735E+00 1.594E+00 4.178E+02 9.770E-01 5.838E+00 3.72402E-01 3.82386E-03 2.03271E+01  4.249E+01 7.898E+00 3.094E+01 3.517E+02 2.454E+00 8.077E+02  7.816E+04  9.975E-03 6.590E-05 4.509E-05 0.000E+00  2.218E+04  2.197E+04 -1.629E+04  1.757E+04  2.506E+02 0.09179 0.08370 0.05524  1.00000  0.06164 0.00074 0.00017 1.262E-02 2.286E+00 2.497E-01 4.429E+01  4.973E-07 -2.672E-05 -4.053E-11 5.771E+02 1.613E+09 2.692E-02 3.349E-01  1.346E-09  1.357E-05
  18750  0.0504078 1.750E-06 2.102E+01 2.660E+02 4.146E+01  1.888E+03  4.994E+01 -1.477E-02 -4.453E-02  4.842E+00 1.527E+00 1.560E+00 4.387E+02 1.000E+00 5.973E+00 3.73041E-01 1.78467E-02 2.05146E+01  4.147E+01 7.986E+00 3.004E+01 3.515E+02 2.454E+00 5.039E+02  3.121E+04  2.299E-02 1.550E-04 4.500E-05 0.000E+00  2.222E+04  2.196E+04 -7.580E+03  6.669E+03  2.554E+02 0.09201 0.18948 0.12577  1.00000  0.00853 0.00076 0.00016 1.278E-02 2.324E+00 2.652E-01 4.452E+01  3.202E-07 -2.821E-05 -2.321E-10 4.887E+02 1.517E+09 2.793E-02 3.453E-01  1.348E-09  1.830E-05
  19000  0.0508475 1.743E-06 2.153E+01 2.697E+02 4.209E+01  1.907E+03  5.328E+01 -1.719E-02 -4.356E-02  4.954E+00 1.467E+00 1.502E+00 4.604E+02 1.021E+00 5.188E+00 3.73678E-01 1.75351E-02 2.08780E+01  4.089E+01 8.103E+00 2.966E+01 3.524E+02 2.454E+00 5.064E+02  2.786E+04  1.478E-02 1.822E-04 4.501E-05 0.000E+00  2.222E+04  2.197E+04 -3.534E+03  2.744E+03  2.622E+02 0.09299 0.12163 0.08054  1.00000  0.00357 0.00077 0.00016 1.293E-02 2.360E+00 2.807E-01 4.553E+01  1.318E-07 -2.972E-05  1.125E-10 4.142E+02 1.075E+09 2.899E-02 3.547E-01  1.334E-09  2.257E-05
  19250  0.0511094 3.621E-07 2.184E+01 2.725E+02 4.247E+01  1.912E+03  5.536E+01 -2.543E-02 -3.958E-02  5.027E+00 1.592E+00 1.556E+00 4.739E+02 1.030E+00 4.890E+00 3.74056E-01 1.73440E-02 2.11424E+01  4.072E+01 8.240E+00 3.415E+01 3.662E+02 2.456E+00 1.332E+04  2.482E+06  3.768E-02 9.027E-06 4.519E-05 0.000E+00  2.213E+04  2.195E+04 -2.585E+05  1.584E+05  2.669E+02 0.01948 0.06414 0.04264  0.90904  0.08911 0.00016 0.00003 1.302E-02 2.380E+00 2.890E-01 4.581E+01  1.442E-08 -3.064E-05  4.302E-11 3.892E+02 3.710E+10 2.964E-02 3.607E-01  1.320E-09  2.497E-05
  19500  0.0514127 1.763E-06 2.221E+01 2.765E+02 4.290E+01  1.920E+03  5.635E+01 -4.234E-02 -2.929E-02  5.130E+00 1.848E+00 1.579E+00 4.899E+02 1.046E+00 4.537E+00 3.74495E-01 6.55016E-03 2.14572E+01  4.107E+01 8.397E+00 3.073E+01 3.578E+02 2.452E+00 8.080E+02  4.937E+04  1.025E-02 7.727E-05 4.490E-05 0.000E+00  2.227E+04  2.199E+04 -1.683E+04  1.441E+04  2.720E+02 0.09583 0.08555 0.05648  1.00000  0.04257 0.00081 0.00017 1.312E-02 2.403E+00 2.977E-01 4.584E+01 -1.261E-07 -3.171E-05 -2.040E-12 3.598E+02 1.411E+09 3.042E-02 3.681E-01  1.298E-09  2.770E-05
  19750  0.0515472 2.905E-07 2.237E+01 2.797E+02 4.310E+01  1.915E+03  5.608E+01 -4.849E-02 -3.004E-02  5.154E+00 1.949E+00 1.563E+00 4.970E+02 1.048E+00 3.899E+00 3.74691E-01 5.27668E-03 2.15975E+01  4.195E+01 8.634E+00 3.969E+01 3.820E+02 2.456E+00 1.571E+04  1.346E+06  1.296E-02 7.263E-06 4.517E-05 0.000E+00  2.214E+04  2.195E+04 -2.406E+04  1.893E+04  2.734E+02 0.01586 0.01778 0.01176  0.97962  0.04815 0.00013 0.00003 1.317E-02 2.415E+00 3.003E-01 4.564E+01 -1.899E-07 -3.219E-05  3.548E-11 3.511E+02 8.476E+09 3.077E-02 3.711E-01  1.287E-09  2.911E-05
  20000  0.0517614 1.753E-06 2.265E+01 2.827E+02 4.340E+01  1.923E+03  5.874E+01 -5.714E-02 -3.067E-02  5.184E+00 2.348E+00 1.920E+00 5.087E+02 1.063E+00 3.981E+00 3.75004E-01 1.05769E-02 2.18073E+01  4.196E+01 8.831E+00 3.277E+01 3.642E+02 2.451E+00 1.748E+03  1.459E+05  2.599E-02 5.705E-05 4.439E-05 0.000E+00  2.253E+04  2.199E+04 -3.603E+04  3.214E+04  2.750E+02 0.10835 0.21440 0.14239  1.00000  0.07328 0.00082 0.00016 1.325E-02 2.438E+00 3.030E-01 4.546E+01 -2.929E-07 -3.296E-05 -4.328E-11 3.417E+02 2.037E+09 3.134E-02 3.756E-01  1.265E-09  3.160E-05
  20250  0.0521902 1.718E-06 2.315E+01 2.878E+02 4.402E+01  2.094E+03  6.113E+01 -6.793E-02 -2.532E-02  5.273E+00 2.204E+00 1.765E+00 5.320E+02 1.086E+00 4.601E+00 3.75631E-01 1.32750E-02 2.23001E+01  4.149E+01 8.932E+00 3.102E+01 3.618E+02 2.453E+00 5.471E+02  2.860E+04  2.830E-02 1.267E-04 4.354E-05 0.000E+00  2.297E+04  2.198E+04 -1.430E+04  1.451E+04  2.774E+02 0.09575 0.22873 0.15195  1.00000  0.01188 0.00082 0.00016 1.342E-02 2.481E+00 3.130E-01 4.456E+01 -5.054E-07 -3.453E-05 -1.100E-10 3.227E+02 1.235E+09 3.251E-02 3.834E-01  1.213E-09  3.635E-05
  20500  0.0524495 1.661E-06 2.362E+01 2.916E+02 6.138E+01  2.262E+03  6.356E+01 -7.632E-02 -2.364E-02  5.350E+00 4.933E+00 4.327E+00 5.489E+02 1.100E+00 4.455E+00 3.76010E-01 1.63574E-02 2.25477E+01  4.314E+01 9.481E+00 3.254E+01 3.764E+02 2.450E+00 6.790E+03  9.586E+05  2.965E-02 4.964E-05 4.310E-05 0.000E+00  2.320E+04  2.200E+04 -1.477E+05  2.057E+05  2.797E+02 0.21077 0.23156 0.15385  1.00000  0.04692 0.00080 0.00016 1.351E-02 2.504E+00 3.187E-01 4.576E+01 -6.381E-07 -3.549E-05 -9.384E-11 3.090E+02 3.239E+09 3.324E-02 3.872E-01  1.177E-09  3.901E-05
  20750  0.0528787 1.741E-06 2.403E+01 2.969E+02 4.500E+01  2.296E+03  6.625E+01 -7.679E-02 -1.807E-02  5.463E+00 3.306E+00 2.580E+00 5.716E+02 1.121E+00 4.111E+00 3.76635E-01 1.72554E-03 2.29244E+01  4.220E+01 9.330E+00 3.091E+01 3.681E+02 2.448E+00 8.916E+02  7.294E+04  1.559E-02 1.222E-04 4.431E-05 0.000E+00  2.257E+04  2.202E+04 -4.825E+04  6.414E+04  2.835E+02 0.09917 0.12808 0.08484  1.00000  0.06033 0.00086 0.00016 1.366E-02 2.537E+00 3.236E-01 4.785E+01 -8.656E-07 -3.709E-05 -7.131E-11 2.974E+02 1.232E+09 3.448E-02 3.955E-01  1.111E-09  4.300E-05
  21000  0.0532876 3.729E-07 2.451E+01 3.050E+02 4.558E+01  2.146E+03  6.837E+01 -6.988E-02 -6.007E-03  5.574E+00 2.968E+00 2.179E+00 5.955E+02 1.138E+00 3.939E+00 3.77228E-01 5.63906E-03 2.32054E+01  4.038E+01 9.328E+00 3.881E+01 4.418E+02 2.455E+00 6.965E+04  4.605E+06  5.035E-02 9.322E-06 4.471E-05 0.000E+00  2.236E+04  2.196E+04 -6.521E+04  3.082E+04  2.889E+02 0.02702 0.08817 0.05867  0.98148  0.39724 0.00019 0.00003 1.379E-02 2.563E+00 3.285E-01 4.870E+01 -1.092E-06 -3.864E-05  5.943E-11 2.929E+02 2.984E+10 3.570E-02 4.088E-01  1.043E-09  4.621E-05
  21250  0.0534549 1.327E-06 2.537E+01 4.582E+02 1.549E+02  6.967E+03  6.374E+01  2.186E-03  8.465E-02  5.866E+00 8.896E+00 8.098E+00 6.265E+02 1.149E+00 3.820E+00 3.77471E-01 8.87076E-03 2.32971E+01  4.180E+01 9.941E+00 3.223E+01 4.113E+02 2.451E+00 2.280E+04  1.511E+06  9.299E-02 6.113E-05 4.463E-05 0.000E+00  2.241E+04  2.199E+04 -3.748E+05  2.235E+05  6.200E+02 0.38794 0.57919 0.38571  0.75336  0.24094 0.00069 0.00012 1.384E-02 2.572E+00 3.336E-01 4.945E+01 -1.188E-06 -3.929E-05  1.879E-10 2.840E+02 2.465E+09 3.621E-02 4.138E-01  1.013E-09  4.733E-05
  21500  0.0538779 1.748E-06 2.534E+01 3.412E+02 4.643E+01  3.198E+03  6.761E+01 -3.311E-02  5.565E-02  5.884E+00 4.416E+00 3.137E+00 6.344E+02 1.170E+00 3.693E+00 3.78082E-01 1.11326E-03 2.34514E+01  4.076E+01 9.737E+00 3.068E+01 3.838E+02 2.450E+00 6.986E+03  8.823E+05  2.908E-02 1.124E-04 4.486E-05 0.000E+00  2.229E+04  2.200E+04 -5.123E+04  4.465E+04  2.970E+02 0.11030 0.23910 0.15885  1.00000  0.08067 0.00093 0.00016 1.398E-02 2.593E+00 3.449E-01 5.081E+01 -1.437E-06 -4.092E-05 -1.054E-10 2.664E+02 1.199E+09 3.753E-02 4.252E-01  9.343E-10  4.965E-05
  21750  0.0541679 3.629E-07 2.564E+01 3.367E+02 4.684E+01  2.845E+03  7.110E+01 -4.428E-02  3.648E-02  5.901E+00 3.806E+00 2.758E+00 6.507E+02 1.180E+00 3.608E+00 3.78500E-01 3.51995E-03 2.34696E+01  4.002E+01 9.786E+00 3.662E+01 4.000E+02 2.455E+00 2.472E+04  5.001E+06  5.655E-02 9.026E-06 4.524E-05 0.000E+00  2.210E+04  2.195E+04 -3.229E+05  2.571E+05  3.007E+02 0.02151 0.09637 0.06413  0.70841  0.09067 0.00020 0.00003 1.407E-02 2.606E+00 3.515E-01 5.224E+01 -1.614E-06 -4.206E-05 -1.880E-10 2.572E+02 3.880E+09 3.846E-02 4.320E-01  8.775E-10  5.089E-05
  22000  0.0543778 1.755E-06 2.592E+01 3.416E+02 5.527E+01  2.832E+03  7.383E+01 -4.899E-02  3.073E-02  5.963E+00 4.297E+00 3.206E+00 6.644E+02 1.193E+00 3.520E+00 3.78803E-01 6.02382E-03 2.34270E+01  4.082E+01 9.954E+00 3.193E+01 3.821E+02 2.450E+00 4.674E+03  8.390E+05  2.496E-02 6.510E-05 4.516E-05 0.000E+00  2.214E+04  2.200E+04 -9.039E+04  9.785E+04  3.019E+02 0.20991 0.20619 0.13691  1.00000  0.09744 0.00096 0.00016 1.414E-02 2.618E+00 3.555E-01 5.293E+01 -1.744E-06 -4.289E-05 -8.160E-12 2.521E+02 1.844E+09 3.914E-02 4.364E-01  8.346E-10  5.164E-05
  22250  0.0548132 1.729E-06 2.641E+01 3.401E+02 4.776E+01  2.263E+03  7.536E+01 -5.282E-02  2.732E-02  6.028E+00 3.357E+00 2.621E+00 6.917E+02 1.215E+00 3.510E+00 3.79430E-01 1.05805E-02 2.33339E+01  3.927E+01 9.962E+00 3.046E+01 3.768E+02 2.450E+00 1.644E+03  7.733E+04  3.003E-02 1.086E-04 4.512E-05 0.000E+00  2.216E+04  2.200E+04 -1.054E+04  1.036E+04  3.058E+02 0.10445 0.24415 0.16223  1.00000  0.01602 0.00096 0.00016 1.430E-02 2.643E+00 3.636E-01 5.269E+01 -2.023E-06 -4.463E-05 -6.954E-11 2.442E+02 1.198E+09 4.060E-02 4.441E-01  7.407E-10  5.267E-05
  22500  0.0552482 1.719E-06 2.695E+01 3.414E+02 4.838E+01  2.016E+03  7.638E+01 -5.618E-02  2.244E-02  6.081E+00 3.048E+00 2.573E+00 7.205E+02 1.236E+00 3.488E+00 3.80058E-01 1.43752E-02 2.34819E+01  3.926E+01 1.004E+01 2.976E+01 3.754E+02 2.447E+00 1.214E+03  4.705E+04  1.977E-02 1.064E-04 4.515E-05 0.000E+00  2.215E+04  2.203E+04 -3.799E+03  3.267E+03  3.104E+02 0.10521 0.16014 0.10623  1.00000  0.00533 0.00097 0.00016 1.446E-02 2.668E+00 3.712E-01 5.219E+01 -2.314E-06 -4.639E-05  1.387E-10 2.332E+02 1.139E+09 4.210E-02 4.536E-01  6.415E-10  5.269E-05
  22750  0.0556836 1.741E-06 2.749E+01 3.437E+02 4.901E+01  2.056E+03  7.726E+01 -5.878E-02  1.754E-02  6.129E+00 2.870E+00 2.540E+00 7.504E+02 1.258E+00 3.463E+00 3.80684E-01 1.40722E-02 2.35436E+01  3.929E+01 1.014E+01 2.928E+01 3.752E+02 2.448E+00 9.470E+02  3.621E+04  1.396E-02 1.040E-04 4.521E-05 0.000E+00  2.212E+04  2.202E+04 -3.973E+03  1.904E+03  3.156E+02 0.10786 0.11469 0.07592  1.00000  0.00355 0.00102 0.00016 1.463E-02 2.691E+00 3.758E-01 5.271E+01 -2.621E-06 -4.819E-05 -1.604E-10 2.273E+02 9.533E+08 4.365E-02 4.694E-01  5.390E-10  5.182E-05
  23000  0.0558406 1.697E-06 2.784E+01 3.519E+02 7.785E+01  2.488E+03  7.259E+01 -1.039E-01 -1.374E-02  6.148E+00 6.059E+00 5.418E+00 7.636E+02 1.268E+00 3.448E+00 3.80910E-01 1.39635E-02 2.36092E+01  4.083E+01 1.068E+01 3.099E+01 3.888E+02 2.450E+00 8.126E+03  1.104E+06  4.694E-02 4.125E-05 4.517E-05 0.000E+00  2.214E+04  2.200E+04 -1.203E+05  1.768E+05  3.176E+02 0.27590 0.37411 0.24887  0.96992  0.09179 0.00101 0.00016 1.469E-02 2.699E+00 3.766E-01 5.324E+01 -2.735E-06 -4.884E-05 -1.593E-10 2.266E+02 2.194E+09 4.423E-02 4.746E-01  5.021E-10  5.136E-05
  23250  0.0562760 1.750E-06 2.830E+01 3.553E+02 4.985E+01  2.179E+03  7.180E+01 -1.382E-01 -3.693E-02  6.204E+00 4.801E+00 3.479E+00 7.928E+02 1.291E+00 3.475E+00 3.81534E-01 1.72818E-03 2.38420E+01  4.088E+01 1.058E+01 2.953E+01 3.812E+02 2.450E+00 9.652E+02  7.576E+04  2.447E-02 1.010E-04 4.524E-05 0.000E+00  2.211E+04  2.200E+04 -5.356E+04  5.137E+04  3.228E+02 0.11025 0.20150 0.13379  1.00000  0.05823 0.00107 0.00016 1.486E-02 2.722E+00 3.765E-01 5.452E+01 -3.060E-06 -5.067E-05 -2.696E-11 2.273E+02 1.111E+09 4.585E-02 4.877E-01  4.010E-10  4.989E-05
  23500  0.0566591 1.314E-06 2.879E+01 3.720E+02 6.272E+01  2.642E+03  6.899E+01 -2.309E-01 -9.578E-02  5.980E+00 1.046E+01 1.056E+01 8.080E+02 1.281E+00 3.470E+00 3.82081E-01 4.89308E-03 2.39880E+01  4.085E+01 1.087E+01 3.513E+01 5.386E+02 2.452E+00 2.473E+04  1.411E+06  4.660E-02 3.279E-05 4.526E-05 0.000E+00  2.210E+04  2.199E+04 -2.161E+05  2.065E+05  3.273E+02 0.15958 0.28758 0.19131  0.74641  0.18056 0.00082 0.00012 1.501E-02 2.743E+00 3.772E-01 5.503E+01 -3.356E-06 -5.230E-05  1.384E-10 2.278E+02 6.033E+09 4.731E-02 5.021E-01  3.147E-10  4.866E-05
  23750  0.0570875 1.745E-06 2.907E+01 4.532E+02 5.139E+01  5.237E+03  8.202E+01 -3.074E-01 -1.549E-01  5.287E+00 1.761E+01 2.260E+01 8.046E+02 1.294E+00 3.532E+00 3.82691E-01 2.98168E-03 2.41347E+01  4.256E+01 1.102E+01 3.030E+01 4.599E+02 2.448E+00 7.556E+03  5.232E+05  4.117E-02 9.619E-05 4.521E-05 0.000E+00  2.212E+04  2.202E+04 -4.336E+04  5.292E+04  3.326E+02 0.19107 0.33756 0.22450  1.00000  0.07055 0.00113 0.00016 1.530E-02 2.807E+00 3.772E-01 5.511E+01 -3.697E-06 -5.414E-05 -8.586E-11 2.291E+02 1.096E+09 4.895E-02 5.191E-01  2.122E-10  4.961E-05
  24000  0.0575240 1.751E-06 2.875E+01 4.634E+02 5.163E+01  4.744E+03  8.400E+01 -2.259E-01 -1.227E-01  5.072E+00 7.529E+00 9.145E+00 8.101E+02 1.295E+00 3.553E+00 3.83310E-01 1.32127E-03 2.43033E+01  4.141E+01 1.067E+01 2.931E+01 4.320E+02 2.450E+00 3.962E+03  3.393E+05  3.394E-02 9.591E-05 4.521E-05 0.000E+00  2.212E+04  2.201E+04 -3.088E+04  1.868E+04  3.377E+02 0.15644 0.27933 0.18568  1.00000  0.04200 0.00117 0.00016 1.552E-02 2.838E+00 3.756E-01 5.619E+01 -4.054E-06 -5.604E-05 -2.356E-10 2.332E+02 1.024E+09 5.059E-02 5.336E-01  1.029E-10  4.744E-05
  24250  0.0578244 1.755E-06 2.899E+01 4.502E+02 5.206E+01  4.176E+03  7.905E+01 -1.967E-01 -1.023E-01  5.028E+00 6.264E+00 5.775E+00 8.284E+02 1.303E+00 3.541E+00 3.83736E-01 1.41266E-03 2.44394E+01  4.168E+01 1.092E+01 3.320E+01 4.248E+02 2.450E+00 3.196E+03  2.029E+05  4.994E-02 5.641E-05 4.512E-05 0.000E+00  2.216E+04  2.201E+04 -5.160E+04  3.470E+04  3.412E+02 0.13602 0.41164 0.27388  1.00000  0.05613 0.00119 0.00016 1.564E-02 2.856E+00 3.752E-01 5.650E+01 -4.307E-06 -5.736E-05  1.405E-10 2.648E+02 2.920E+09 5.174E-02 5.422E-01  2.859E-11  4.543E-05
  24500  0.0582023 4.249E-07 2.947E+01 4.419E+02 5.260E+01  3.878E+03  7.178E+01 -1.742E-01 -8.450E-02  5.070E+00 5.760E+00 4.770E+00 8.579E+02 1.324E+00 3.572E+00 3.84268E-01 3.19371E-03 2.45869E+01  4.064E+01 1.100E+01 3.668E+01 4.415E+02 2.455E+00 1.706E+04  1.512E+06  2.699E-02 1.062E-05 4.523E-05 0.000E+00  2.211E+04  2.196E+04 -3.189E+04  3.249E+04  3.455E+02 0.02839 0.05395 0.03584  0.94877  0.07894 0.00030 0.00004 1.580E-02 2.883E+00 3.850E-01 5.810E+01 -4.632E-06 -5.904E-05  1.526E-10 2.383E+02 3.927E+09 5.328E-02 5.605E-01 -6.434E-11  4.396E-05
  24750  0.0583588 1.128E-06 2.988E+01 4.451E+02 6.446E+01  3.900E+03  6.752E+01 -1.627E-01 -8.111E-02  5.097E+00 9.208E+00 8.062E+00 8.753E+02 1.338E+00 3.578E+00 3.84488E-01 4.04696E-03 2.46374E+01  4.287E+01 1.183E+01 3.318E+01 4.301E+02 2.453E+00 1.097E+04  1.618E+06  3.860E-02 2.767E-05 4.522E-05 0.000E+00  2.212E+04  2.198E+04 -2.762E+05  2.618E+05  3.473E+02 0.14947 0.20456 0.13602  0.63776  0.07022 0.00080 0.00011 1.587E-02 2.894E+00 3.894E-01 5.906E+01 -4.769E-06 -5.974E-05 -1.653E-10 2.329E+02 1.503E+09 5.393E-02 5.692E-01 -1.029E-10  4.378E-05
  25000  0.0587843 1.735E-06 3.045E+01 4.471E+02 5.343E+01  3.924E+03  5.738E+01 -1.541E-01 -8.726E-02  5.193E+00 7.629E+00 6.906E+00 9.128E+02 1.371E+00 3.579E+00 3.85084E-01 1.65001E-03 2.49338E+01  4.383E+01 1.166E+01 2.983E+01 4.053E+02 2.448E+00 2.201E+03  9.281E+04  3.123E-02 8.988E-05 4.522E-05 0.000E+00  2.211E+04  2.202E+04 -4.353E+04  4.894E+04  3.517E+02 0.12903 0.25489 0.16938  1.00000  0.06301 0.00128 0.00016 1.607E-02 2.931E+00 4.023E-01 6.115E+01 -5.151E-06 -6.165E-05 -1.249E-10 2.194E+02 1.140E+09 5.573E-02 5.912E-01 -2.095E-10  4.483E-05
  25250  0.0592200 1.723E-06 3.103E+01 4.428E+02 5.405E+01  3.930E+03  5.162E+01 -1.492E-01 -8.974E-02  5.297E+00 6.253E+00 5.995E+00 9.507E+02 1.397E+00 3.627E+00 3.85689E-01 4.84019E-03 2.54960E+01  4.434E+01 1.155E+01 2.884E+01 3.973E+02 2.447E+00 1.570E+03  6.070E+04  3.683E-02 8.335E-05 4.515E-05 0.000E+00  2.215E+04  2.203E+04 -1.649E+04  1.824E+04  3.570E+02 0.11762 0.29831 0.19834  1.00000  0.02204 0.00132 0.00016 1.632E-02 2.983E+00 4.143E-01 6.217E+01 -5.556E-06 -6.363E-05  1.373E-10 2.085E+02 1.178E+09 5.762E-02 6.112E-01 -3.312E-10  4.690E-05
  25500  0.0595399 3.914E-07 3.155E+01 4.702E+02 1.094E+02  5.202E+03  4.762E+01 -1.426E-01 -7.520E-02  5.467E+00 6.260E+00 6.259E+00 9.828E+02 1.413E+00 3.637E+00 3.86130E-01 1.14967E-02 2.60120E+01  4.481E+01 1.167E+01 3.460E+01 4.713E+02 2.455E+00 6.390E+04  3.693E+06  7.161E-02 9.784E-06 4.522E-05 0.000E+00  2.211E+04  2.196E+04 -2.800E+05  2.894E+05  3.607E+02 0.06800 0.13157 0.08759  0.73762  0.26104 0.00031 0.00004 1.651E-02 3.029E+00 4.207E-01 6.326E+01 -5.863E-06 -6.510E-05 -1.245E-10 2.030E+02 1.552E+10 5.904E-02 6.240E-01 -4.337E-10  4.754E-05
