1, 26, 3, 26, 12, 2, 16, 0.01768
1, 26, 26, 3, 40, 4, 2, 0.01776
1, 3, 3, 26, 64, 1, 10, 0.01744
1, 3, 26, 3, 64, 6, 2, 0.01752
1, 26, 3, 3, 8, 3, 16, 0.01744
1, 3, 3, 3, 16, 4, 3, 0.01736
1, 26, 26, 26, 32, 6, 2, 0.01888
1, 3, 26, 26, 8, 36, 2, 0.01784
1, 3, 26, 26, 32, 6, 1, 0.0168
1, 26, 3, 26, 4, 16, 14, 0.01672
1, 26, 26, 3, 24, 40, 1, 0.0168
1, 3, 3, 26, 40, 8, 2, 0.0168
1, 3, 26, 3, 4, 14, 8, 0.0167205
1, 26, 3, 3, 40, 4, 2, 0.0167205
1, 3, 3, 3, 24, 4, 2, 0.01672
1, 26, 26, 26, 48, 2, 2, 0.01688
1, 3, 26, 26, 8, 6, 4, 0.0168
1, 26, 3, 26, 32, 12, 2, 0.0168
1, 26, 26, 3, 8, 30, 4, 0.0167205
1, 3, 3, 26, 16, 6, 8, 0.0167205
1, 3, 26, 3, 8, 16, 6, 0.01672
1, 26, 3, 3, 8, 4, 28, 0.01672
1, 3, 3, 3, 4, 8, 4, 0.01672
1, 26, 26, 26, 16, 4, 4, 0.01688
1, 26, 26, 26, 36, 2, 8, 0.0168
1, 3, 26, 26, 12, 4, 16, 0.01672
1, 26, 3, 26, 16, 11, 4, 0.0168
1, 26, 26, 3, 4, 40, 6, 0.0168005
1, 3, 3, 26, 64, 12, 1, 0.0168005
1, 3, 26, 3, 64, 1, 10, 0.01672
