7928, 1.882637348883341, 0.002070587887777, 2.181692617653946e-18, 0.3159 
6.597640117491777e+11 1.367045522784648e-08 1.528649567386569e-12 5.497938974463915e-29 3.333176479527048e-01 
6.629170822796431e+11 1.373634703935497e-08 1.521317713966479e-12 5.471568619901472e-29 3.333175723524960e-01 
6.660852216128766e+11 1.380255376474321e-08 1.514021120353924e-12 5.445325083678422e-29 3.333174963910088e-01 
6.692685017640293e+11 1.386907697801231e-08 1.506759607321104e-12 5.419207721192848e-29 3.333174200664379e-01 
6.724669950923977e+11 1.393591811602340e-08 1.499533012338930e-12 5.393215947874661e-29 3.333173433771351e-01 
6.756807743031112e+11 1.400307861162400e-08 1.492341174604306e-12 5.367349185383543e-29 3.333172663214570e-01 
6.789099124487418e+11 1.407056008634336e-08 1.485183914667261e-12 5.341606788281732e-29 3.333171888975437e-01 
6.821544829310081e+11 1.413836416837861e-08 1.478061054403605e-12 5.315988115888432e-29 3.333171111035276e-01 
6.854145595023998e+11 1.420649226312264e-08 1.470972440712889e-12 5.290492617585186e-29 3.333170329377967e-01 
6.886902162678988e+11 1.427494584851081e-08 1.463917914096724e-12 5.265119719704226e-29 3.333169543986558e-01 
6.919815276866185e+11 1.434372668543799e-08 1.456897287700991e-12 5.239868750163465e-29 3.333168754840853e-01 
6.952885685735363e+11 1.441283628083190e-08 1.449910402550904e-12 5.214739137171944e-29 3.333167961923567e-01 
6.986114141011764e+11 1.448227608256742e-08 1.442957106866576e-12 5.189730334883612e-29 3.333167165218092e-01 
7.019501398013027e+11 1.455204773112451e-08 1.436037231014745e-12 5.164841733159948e-29 3.333166364705613e-01 
7.053048215666746e+11 1.462215293473661e-08 1.429150773278520e-12 5.140073325792250e-29 3.333165560366536e-01 
7.086755356527268e+11 1.469259318798267e-08 1.422300986546783e-12 5.115436812408476e-29 3.333164752183742e-01 
7.120623586793484e+11 1.476336994184503e-08 1.415484110750730e-12 5.090918669234487e-29 3.333163940140565e-01 
7.154653676325789e+11 1.483448505058523e-08 1.408699962282047e-12 5.066518235910352e-29 3.333163124215737e-01 
7.188846398664038e+11 1.490594011287393e-08 1.401948384119528e-12 5.042234947662387e-29 3.333162304390922e-01 
7.223202531044669e+11 1.497773654676672e-08 1.395229237551413e-12 5.018068305560290e-29 3.333161480649857e-01 
7.257722854418837e+11 1.504987610796550e-08 1.388542353383646e-12 4.994017701115397e-29 3.333160652972402e-01 
7.292408153469695e+11 1.512236054756669e-08 1.381887564813322e-12 4.970082534367078e-29 3.333159821338473e-01 
7.327259216630703e+11 1.519519135267782e-08 1.375264730854368e-12 4.946262298238940e-29 3.333158985731015e-01 
7.362276836103077e+11 1.526837017110494e-08 1.368673697004011e-12 4.922556437024952e-29 3.333158146131126e-01 
7.397461807874272e+11 1.534189880607740e-08 1.362114296415834e-12 4.898964350635680e-29 3.333157302518124e-01 
7.432814931735594e+11 1.541577883945099e-08 1.355586383668786e-12 4.875485516045540e-29 3.333156454873867e-01 
7.468337011300808e+11 1.549001189776051e-08 1.349089810595628e-12 4.852119400329226e-29 3.333155603179699e-01 
7.504028854024216e+11 1.556459981140339e-08 1.342624412744204e-12 4.828865412005196e-29 3.333154747414625e-01 
7.539891271218837e+11 1.563954419296618e-08 1.336190046174435e-12 4.805723033379393e-29 3.333153887560150e-01 
7.575925078075266e+11 1.571484666919425e-08 1.329786566900895e-12 4.782691746573768e-29 3.333153023597617e-01 
7.612131093679727e+11 1.579050908369157e-08 1.323413813993679e-12 4.759770972777117e-29 3.333152155505879e-01 
7.648510141033170e+11 1.586653316563750e-08 1.317071637855874e-12 4.736960173944469e-29 3.333151283265103e-01 
7.685063047069495e+11 1.594292046763164e-08 1.310759904788136e-12 4.714258869177959e-29 3.333150406857484e-01 
7.721790642674839e+11 1.601967294083473e-08 1.304478449621988e-12 4.691666464435566e-29 3.333149526260641e-01 
7.758693762705969e+11 1.609679219463915e-08 1.298229599771784e-12 4.669191330688110e-29 3.333148641456136e-01 
7.795773246009757e+11 1.617427996638786e-08 1.292011723550103e-12 4.646827599280583e-29 3.333147752424030e-01 
7.833029935441746e+11 1.625213812282338e-08 1.285823657414949e-12 4.624571085299893e-29 3.333146859142906e-01 
7.870464677885812e+11 1.633036838579062e-08 1.279665260938788e-12 4.602421283709859e-29 3.333145961593016e-01 
7.908078324272913e+11 1.640897246472993e-08 1.273536395880921e-12 4.580377697260299e-29 3.333145059754753e-01 
7.945871729600933e+11 1.648795217810196e-08 1.267436916756036e-12 4.558439802713928e-29 3.333144153607261e-01 
7.983845752953611e+11 1.656730917695197e-08 1.261366692307218e-12 4.536607127958716e-29 3.333143243131605e-01 
8.022001257520516e+11 1.664704326304976e-08 1.255325731773954e-12 4.514879706242582e-29 3.333142328330065e-01 
8.060339110616482e+11 1.672716137896702e-08 1.249313506100318e-12 4.493255634722303e-29 3.333141409122996e-01 
8.098860183701112e+11 1.680766386863031e-08 1.243329991204522e-12 4.471734826769255e-29 3.333140485506458e-01 
8.137565352399061e+11 1.688854937785859e-08 1.237375284132697e-12 4.450317631433995e-29 3.333139557495997e-01 
8.176455496519404e+11 1.696982119614654e-08 1.231449137204589e-12 4.429003157896031e-29 3.333138625053878e-01 
8.215531500076171e+11 1.705148144703655e-08 1.225551392035442e-12 4.407790836490269e-29 3.333137688155745e-01 
8.254794251307900e+11 1.713353200498204e-08 1.219681910055219e-12 4.386680168821348e-29 3.333136746780100e-01 
8.294244642698375e+11 1.721597460873814e-08 1.213840563591470e-12 4.365670695688403e-29 3.333135800907002e-01 
8.333883570996362e+11 1.729881122098342e-08 1.208027210324111e-12 4.344761905229995e-29 3.333134850513939e-01 
8.373711937236544e+11 1.738204384273323e-08 1.202241706835457e-12 4.323953281583837e-29 3.333133895577962e-01 
8.413730646759457e+11 1.746567414792834e-08 1.196483933628954e-12 4.303244394987787e-29 3.333132936079874e-01 
8.453940609232610e+11 1.754970409527452e-08 1.190753752653758e-12 4.282634748917526e-29 3.333131971997209e-01 
8.494342738670618e+11 1.763413580894130e-08 1.185052963825734e-12 4.262130817099665e-29 3.333131003305624e-01 
8.534937953456464e+11 1.771897094206951e-08 1.179380734266052e-12 4.241729603917115e-29 3.333130029986157e-01 
8.575727176362162e+11 1.780421145014823e-08 1.173735669489179e-12 4.221426093846943e-29 3.333129052016364e-01 
8.616711334569524e+11 1.788985946476857e-08 1.168117625560923e-12 4.201219769211025e-29 3.333128069371800e-01 
8.657891359691730e+11 1.797591680386374e-08 1.162526480647899e-12 4.181110191812046e-29 3.333127082031614e-01 
8.699268187793937e+11 1.806238532830983e-08 1.156962111060563e-12 4.161096916789283e-29 3.333126089974465e-01 
8.740842759415125e+11 1.814926718327175e-08 1.151424376035685e-12 4.141179437840982e-29 3.333125093175751e-01 
8.782616019588906e+11 1.823656428620812e-08 1.145913150825238e-12 4.121357306300501e-29 3.333124091613481e-01 
8.824588917865581e+11 1.832427854882579e-08 1.140428312113085e-12 4.101630078640914e-29 3.333123085265728e-01 
8.866762408333146e+11 1.841241203765579e-08 1.134969728073443e-12 4.081997280724744e-29 3.333122074108795e-01 
8.909137449639554e+11 1.850096675650031e-08 1.129537272100148e-12 4.062458457187127e-29 3.333121058119698e-01 
8.951715005013938e+11 1.858994467383853e-08 1.124130820924050e-12 4.043013164669300e-29 3.333120037275863e-01 
8.994496042289073e+11 1.867934785129696e-08 1.118750246794638e-12 4.023660943697639e-29 3.333119011553645e-01 
9.037481533922804e+11 1.876917831585506e-08 1.113395425297711e-12 4.004401346784813e-29 3.333117980929798e-01 
9.080672457020729e+11 1.885943807580114e-08 1.108066234285422e-12 3.985233934603356e-29 3.333116945381291e-01 
9.124069793357827e+11 1.895012923444878e-08 1.102762547196739e-12 3.966158251956759e-29 3.333115904884000e-01 
9.167674529401287e+11 1.904125380673731e-08 1.097484243838040e-12 3.947173866543877e-29 3.333114859414818e-01 
9.211487656332712e+11 1.913281389312929e-08 1.092231200211821e-12 3.928280332405792e-29 3.333113808949655e-01 
9.255510170070428e+11 1.922481160483284e-08 1.087003292942923e-12 3.909477205779259e-29 3.333112753464299e-01 
9.299743071292640e+11 1.931724898429907e-08 1.081802506101871e-12 3.890771622724711e-29 3.333111692935356e-01 
9.344187365459583e+11 1.941012804697667e-08 1.076627447365991e-12 3.872158575520557e-29 3.333110627339695e-01 
9.388844062836976e+11 1.950345113790627e-08 1.071477129002352e-12 3.853634511611661e-29 3.333109556650410e-01 
9.433714178518384e+11 1.959722020234744e-08 1.066351441731845e-12 3.835199037941425e-29 3.333108480845193e-01 
9.478798732448901e+11 1.969143730991351e-08 1.061250270298230e-12 3.816851739963188e-29 3.333107399900309e-01 
9.524098749447719e+11 1.978610484824464e-08 1.056173483430292e-12 3.798592145551126e-29 3.333106313788375e-01 
9.569615259232042e+11 1.988122479231297e-08 1.051120973360768e-12 3.780419867094715e-29 3.333105222486743e-01 
9.615349296439874e+11 1.997679926167040e-08 1.046092625478243e-12 3.762334492369328e-29 3.333104125971105e-01 
9.661301900654154e+11 2.007283058631323e-08 1.041088315273909e-12 3.744335573555563e-29 3.333103024214740e-01 
9.707474116425770e+11 2.016932087569278e-08 1.036107931001937e-12 3.726422708745082e-29 3.333101917193457e-01 
9.753866993297924e+11 2.026627223432699e-08 1.031151362110907e-12 3.708595500319361e-29 3.333100804883120e-01 
9.800481585829360e+11 2.036368700485691e-08 1.026218486975138e-12 3.690853510825772e-29 3.333099687256865e-01 
9.847318953618894e+11 2.046156739286116e-08 1.021309192168644e-12 3.673196332307793e-29 3.333098564289396e-01 
9.894380161329255e+11 2.055991545815266e-08 1.016423372516162e-12 3.655623586482516e-29 3.333097435957094e-01 
9.941666278711050e+11 2.065873361344652e-08 1.011560906358583e-12 3.638134835787728e-29 3.333096302232287e-01 
9.989178380627640e+11 2.075802411806852e-08 1.006721680872105e-12 3.620729674421408e-29 3.333095163089067e-01 
1.003691754707893e+12 2.085778896118347e-08 1.001905597245936e-12 3.603407746987382e-29 3.333094018504623e-01 
1.008488486322657e+12 2.095803076198740e-08 9.971125273705551e-13 3.586168592743667e-29 3.333092868448916e-01 
1.013308141941795e+12 2.105875175796159e-08 9.923423627621431e-13 3.569011821481677e-29 3.333091712896288e-01 
1.018150831121168e+12 2.115995388578054e-08 9.875977240037357e-13 3.551946858622879e-29 3.333090551824579e-01 
1.023016663940179e+12 2.126163978860728e-08 9.828757508132978e-13 3.534963416620129e-29 3.333089385203430e-01 
1.027905751004344e+12 2.136381173319969e-08 9.781763300400513e-13 3.518061088534681e-29 3.333088213006845e-01 
1.032818203447741e+12 2.146647187715626e-08 9.734993609731075e-13 3.501239512111374e-29 3.333087035210082e-01 
1.037754132935597e+12 2.156962270554300e-08 9.688447288842980e-13 3.484498274736473e-29 3.333085851784642e-01 
1.042713651666768e+12 2.167326655079050e-08 9.642123271500596e-13 3.467836992903549e-29 3.333084662703779e-01 
1.047696872376340e+12 2.177740568547993e-08 9.596020527826736e-13 3.451255296195035e-29 3.333083467941432e-01 
1.052703908338172e+12 2.188204253186514e-08 9.550137971220886e-13 3.434752793806090e-29 3.333082267469822e-01 
1.057734873367442e+12 2.198717951070899e-08 9.504474526792029e-13 3.418329099132692e-29 3.333081061261189e-01 
1.062789881823296e+12 2.209281894169612e-08 9.459029173671555e-13 3.401983844991788e-29 3.333079849288932e-01 
1.067869048611378e+12 2.219896326000901e-08 9.413800850812783e-13 3.385716649753841e-29 3.333078631525128e-01 
1.072972489186510e+12 2.230561490019559e-08 9.368788507944566e-13 3.369527135678726e-29 3.333077407941855e-01 
1.078100319555249e+12 2.241277618674000e-08 9.323991150727147e-13 3.353414945139929e-29 3.333076178512459e-01 
1.083252656278591e+12 2.252044965685867e-08 9.279407705536292e-13 3.337379691978027e-29 3.333074943207845e-01 
1.088429616474554e+12 2.262863777267802e-08 9.235037140762280e-13 3.321421005163868e-29 3.333073701999778e-01 
1.093631317820909e+12 2.273734286467436e-08 9.190878487763590e-13 3.305538536300962e-29 3.333072454861535e-01 
1.098857878557780e+12 2.284656754814967e-08 9.146930671914132e-13 3.289731898887750e-29 3.333071201763123e-01 
1.104109417490412e+12 2.295631422428233e-08 9.103192715047949e-13 3.274000741100658e-29 3.333069942677009e-01 
1.109386053991792e+12 2.306658542340434e-08 9.059674795500658e-13 3.258348723764447e-29 3.333068677574203e-01 
1.114687908005437e+12 2.317738367436128e-08 9.016378490096294e-13 3.242776414020024e-29 3.333067406425712e-01 
1.120015100048049e+12 2.328871135778381e-08 8.973288821638123e-13 3.227278425044327e-29 3.333066129204207e-01 
1.125367751212317e+12 2.340057119901871e-08 8.930404724653326e-13 3.211854373606480e-29 3.333064845878435e-01 
1.130745983169645e+12 2.351296564028354e-08 8.887725253400666e-13 3.196503919577928e-29 3.333063556420389e-01 
1.136149918172883e+12 2.362589690942753e-08 8.845249550356462e-13 3.181226754507926e-29 3.333062260804527e-01 
1.141579679059179e+12 2.373936824926530e-08 8.802976385433349e-13 3.166022435989440e-29 3.333060958993659e-01 
1.147035389252693e+12 2.385338206843910e-08 8.760904854658933e-13 3.150890638891097e-29 3.333059650960165e-01 
1.152517172767475e+12 2.396794065873899e-08 8.719034103186648e-13 3.135831055744159e-29 3.333058336677767e-01 
1.158025154210215e+12 2.408304675854888e-08 8.677363120007968e-13 3.120843322928248e-29 3.333057016115064e-01 
1.163559458783145e+12 2.419870295133740e-08 8.635890960454075e-13 3.105927100673024e-29 3.333055689242432e-01 
1.169120212286811e+12 2.431491181111277e-08 8.594616691786396e-13 3.091082053497039e-29 3.333054356030355e-01 
1.174707541123011e+12 2.443167617934009e-08 8.553539296042803e-13 3.076307815277971e-29 3.333053016446250e-01 
1.180321572297588e+12 2.454899860537558e-08 8.512657868120506e-13 3.061604060479559e-29 3.333051670460884e-01 
1.185962433423398e+12 2.466688158270080e-08 8.471971529489436e-13 3.046970473126159e-29 3.333050318045665e-01 
1.191630252723129e+12 2.478532809925035e-08 8.431479240482447e-13 3.032406679269622e-29 3.333048959166331e-01 
1.197325159032297e+12 2.490434074238090e-08 8.391180108940901e-13 3.017912358031920e-29 3.333047593793215e-01 
1.203047281802094e+12 2.502392200638765e-08 8.351073280956000e-13 3.003487202299074e-29 3.333046221897714e-01 
1.208796751102403e+12 2.514407494407294e-08 8.311158574417084e-13 2.989131146564032e-29 3.333044843444826e-01 
1.214573697624719e+12 2.526480210273301e-08 8.271456574895019e-13 2.974851594802460e-29 3.333043458405408e-01 
1.220378252685094e+12 2.538610615409797e-08 8.231943874333233e-13 2.960640127886540e-29 3.333042066748758e-01 
1.226210548227193e+12 2.550799012755089e-08 8.192619479266603e-13 2.946496388492171e-29 3.333040668440139e-01 
1.232070716825210e+12 2.563045647231446e-08 8.153482593449911e-13 2.932420090234659e-29 3.333039263451468e-01 
1.237958891686964e+12 2.575350813167865e-08 8.114532268996717e-13 2.918410892192586e-29 3.333037851748996e-01 
1.243875206656843e+12 2.587714798305818e-08 8.075767589176359e-13 2.904468464644982e-29 3.333036433299728e-01 
1.249819796218932e+12 2.600137864460432e-08 8.037187726957147e-13 2.890592510133578e-29 3.333035008073645e-01 
1.255792795499986e+12 2.612620309643697e-08 7.998791750421656e-13 2.876782693481438e-29 3.333033576036575e-01 
1.261794340272584e+12 2.625162415506014e-08 7.960578787588380e-13 2.863038701061289e-29 3.333032137156224e-01 
1.267824566958134e+12 2.637764458054719e-08 7.922547991477625e-13 2.849360228239862e-29 3.333030691400944e-01 
1.273883612630051e+12 2.650426732092283e-08 7.884698466435796e-13 2.835746952880322e-29 3.333029238736934e-01 
1.279971615016799e+12 2.663149525231846e-08 7.847029347209948e-13 2.822198563777512e-29 3.333027779131214e-01 
1.286088712505089e+12 2.675933120213754e-08 7.809539790905496e-13 2.808714757772162e-29 3.333026312551365e-01 
1.292235044142992e+12 2.688777813148793e-08 7.772228923478769e-13 2.795295220498653e-29 3.333024838963435e-01 
1.298410749643073e+12 2.701683891161307e-08 7.735095905293522e-13 2.781939649958920e-29 3.333023358334504e-01 
1.304615969385637e+12 2.714651652205243e-08 7.698139873633337e-13 2.768647735878356e-29 3.333021870630405e-01 
1.310850844421836e+12 2.727681391578186e-08 7.661359981768461e-13 2.755419173695028e-29 3.333020375817283e-01 
1.317115516476961e+12 2.740773410454723e-08 7.624755374746744e-13 2.742253655912196e-29 3.333018873860604e-01 
1.323410127953578e+12 2.753928001464349e-08 7.588341409259001e-13 2.729156705861636e-29 3.333017364726878e-01 
1.329734821934850e+12 2.767145455734487e-08 7.552106100482505e-13 2.716124012966451e-29 3.333015848382686e-01 
1.336089742187704e+12 2.780426076026922e-08 7.516043393034413e-13 2.703153399305251e-29 3.333014324793292e-01 
1.342475033166186e+12 2.793770181260777e-08 7.480152417298009e-13 2.690244552095718e-29 3.333012793922129e-01 
1.348890840014656e+12 2.807178052337058e-08 7.444432414380959e-13 2.677397198398327e-29 3.333011255736992e-01 
1.355337308571177e+12 2.820650008415834e-08 7.408882530063108e-13 2.664611030976138e-29 3.333009710201285e-01 
1.361814585370739e+12 2.834186350023937e-08 7.373501967935794e-13 2.651885763381799e-29 3.333008157280551e-01 
1.368322817648681e+12 2.847787383443674e-08 7.338289923834307e-13 2.639221106383209e-29 3.333006596939675e-01 
1.374862153343948e+12 2.861453425442571e-08 7.303245574336039e-13 2.626616763822353e-29 3.333005029142337e-01 
1.381432741102532e+12 2.875184779895594e-08 7.268368136995477e-13 2.614072454276963e-29 3.333003453853695e-01 
1.388034730280818e+12 2.888981757072829e-08 7.233656820245875e-13 2.601587893046677e-29 3.333001871038177e-01 
1.394668270948943e+12 2.902844680605994e-08 7.199110806783766e-13 2.589162786176199e-29 3.333000280658676e-01 
1.401333513894288e+12 2.916773848400327e-08 7.164729350867776e-13 2.576796865443623e-29 3.332998682681038e-01 
1.408030610624817e+12 2.930769575612218e-08 7.130511670641469e-13 2.564489849635335e-29 3.332997077069129e-01 
1.414759713372607e+12 2.944832245690341e-08 7.096456827496526e-13 2.552241401166453e-29 3.332995463778981e-01 
1.421520975097221e+12 2.958962091038600e-08 7.062564255710101e-13 2.540051316571183e-29 3.332993842783954e-01 
1.428314549489274e+12 2.973159469479326e-08 7.028833093237182e-13 2.527919285789945e-29 3.332992214043022e-01 
1.435140590973837e+12 2.987424717613373e-08 6.995262538313149e-13 2.515845020458798e-29 3.332990577517591e-01 
1.441999254714040e+12 3.001758109322303e-08 6.961863642019558e-13 2.503832495302550e-29 3.332988933176324e-01 
1.448890696614500e+12 3.016160036666192e-08 6.928631659916796e-13 2.491880003889665e-29 3.332987280974250e-01 
1.455815073324968e+12 3.030630785480604e-08 6.895557861379480e-13 2.479984406097711e-29 3.332985620878559e-01 
1.462772542243787e+12 3.045170688513222e-08 6.862641483718674e-13 2.468145427609068e-29 3.332983952851103e-01 
1.469763261521570e+12 3.059780084475762e-08 6.829881758404833e-13 2.456362792004290e-29 3.332982276853047e-01 
1.476787390064699e+12 3.074459309817835e-08 6.797277929774038e-13 2.444636227506230e-29 3.332980592845818e-01 
1.483845087539017e+12 3.089208695271879e-08 6.764829262154889e-13 2.432965469507426e-29 3.332978900791498e-01 
1.490936514373425e+12 3.104028571719081e-08 6.732535026317523e-13 2.421350255727749e-29 3.332977200652153e-01 
1.498061831763493e+12 3.118919270958695e-08 6.700394497667740e-13 2.409790325555484e-29 3.332975492389743e-01 
1.505221201675207e+12 3.133881141517114e-08 6.668406922554534e-13 2.398285407926102e-29 3.332973775964311e-01 
1.512414786848552e+12 3.148914520746060e-08 6.636571578651099e-13 2.386835243041452e-29 3.332972051337180e-01 
1.519642750801314e+12 3.164019744289451e-08 6.604887753841350e-13 2.375439574777165e-29 3.332970318469871e-01 
1.526905257832692e+12 3.179197166993745e-08 6.573354702728523e-13 2.364098135038274e-29 3.332968577321701e-01 
1.534202473027138e+12 3.194447126644014e-08 6.541971722545823e-13 2.352810671057052e-29 3.332966827853946e-01 
1.541534562258007e+12 3.209769969614372e-08 6.510738099340717e-13 2.341576926048667e-29 3.332965070026896e-01 
1.548901692191425e+12 3.225166049493942e-08 6.479653111446377e-13 2.330396640455638e-29 3.332963303800014e-01 
1.556304030289983e+12 3.240635709785226e-08 6.448716064323521e-13 2.319269564474629e-29 3.332961529133919e-01 
1.563741744816640e+12 3.256179303205179e-08 6.417926251516746e-13 2.308195444005100e-29 3.332959745988177e-01 
1.571215004838446e+12 3.271797185403198e-08 6.387292667704384e-13 2.297177514168864e-29 3.332957954322076e-01 
1.578723980230477e+12 3.287489710090486e-08 6.356813276921065e-13 2.286215042677932e-29 3.332956154095061e-01 
1.586268841679659e+12 3.303257242461475e-08 6.326478827041263e-13 2.275304701834784e-29 3.332954345265212e-01 
1.593849760688604e+12 3.319100128315098e-08 6.296288653124900e-13 2.264446252490096e-29 3.332952527792885e-01 
1.601466909579603e+12 3.335018736213250e-08 6.266242052912876e-13 2.253639442059175e-29 3.332950701635827e-01 
1.609120461498440e+12 3.351013419188210e-08 6.236338360247455e-13 2.242884030947398e-29 3.332948866753568e-01 
1.616810590418428e+12 3.367084551282394e-08 6.206576875990427e-13 2.232179767692962e-29 3.332947023103228e-01 
1.624537471144262e+12 3.383232493125583e-08 6.176956932728028e-13 2.221526412251946e-29 3.332945170643463e-01 
1.632301279316099e+12 3.399457607309449e-08 6.147477865546616e-13 2.210923725477353e-29 3.332943309332708e-01 
1.640102191413438e+12 3.415760273202395e-08 6.118138985534325e-13 2.200371459587803e-29 3.332941439127471e-01 
1.647940384759249e+12 3.432140853376537e-08 6.088939640650222e-13 2.189869380063254e-29 3.332939559986189e-01 
1.655816037523884e+12 3.448599717500930e-08 6.059879172123581e-13 2.179417249965331e-29 3.332937671866486e-01 
1.663729328729245e+12 3.465137253740601e-08 6.030956895139684e-13 2.169014822990992e-29 3.332935774723861e-01 
1.671680438252740e+12 3.481753820287532e-08 6.002172183643375e-13 2.158661873966514e-29 3.332933868517253e-01 
1.679669546831482e+12 3.498449806716062e-08 5.973524363131296e-13 2.148358160290872e-29 3.332931953202005e-01 
1.687696836066286e+12 3.515225599586147e-08 5.945012771174695e-13 2.138103443716215e-29 3.332930028733802e-01 
1.695762488425897e+12 3.532081547945398e-08 5.916636814527448e-13 2.127897510859643e-29 3.332928095072633e-01 
1.703866687251093e+12 3.549018080422725e-08 5.888395772475826e-13 2.117740102512524e-29 3.332926152169360e-01 
1.712009616758813e+12 3.566035541398451e-08 5.860298578628455e-13 2.107634431811050e-29 3.332924199984588e-01 
1.720191462046439e+12 3.583134340890431e-08 5.832342188955572e-13 2.097579403908293e-29 3.332922238471301e-01 
1.728412409095897e+12 3.600314870281197e-08 5.804518654910767e-13 2.087572159969780e-29 3.332920267584569e-01 
1.736672644777989e+12 3.617577496434921e-08 5.776827383824762e-13 2.077612486826613e-29 3.332918287282340e-01 
1.744972356856536e+12 3.634922636678183e-08 5.749267707459172e-13 2.067700144138769e-29 3.332916297516774e-01 
1.753311733992755e+12 3.652350663858213e-08 5.721839034940834e-13 2.057834919385236e-29 3.332914298245133e-01 
1.761690965749434e+12 3.669861977604378e-08 5.694540738334796e-13 2.048016586717015e-29 3.332912289421608e-01 
1.770110242595354e+12 3.687456955563145e-08 5.667372229629927e-13 2.038244934646930e-29 3.332910271002910e-01 
1.778569755909510e+12 3.705135847961527e-08 5.640333119411330e-13 2.028519823113033e-29 3.332908242960369e-01 
1.787069697985568e+12 3.722899038564104e-08 5.613422813658205e-13 2.018841038466177e-29 3.332906205249997e-01 
1.795610262036125e+12 3.740747607664753e-08 5.586639684000174e-13 2.009207995034424e-29 3.332904157747903e-01 
1.804191642197217e+12 3.758681962460285e-08 5.559983142837819e-13 1.999620481474343e-29 3.332902100407411e-01 
1.812814033532616e+12 3.776701605179832e-08 5.533453931066409e-13 1.990078764263061e-29 3.332900033285658e-01 
1.821477632038364e+12 3.794807295933739e-08 5.507050920925199e-13 1.980582437782462e-29 3.332897956295485e-01 
1.830182634647184e+12 3.812999498721027e-08 5.480773435413758e-13 1.971131258533663e-29 3.332895869383702e-01 
1.838929239232915e+12 3.831278649776531e-08 5.454620845652304e-13 1.961725000331340e-29 3.332893772500304e-01 
1.847717644615112e+12 3.849645153835699e-08 5.428592573922154e-13 1.952363455390585e-29 3.332891665598896e-01 
1.856548050563446e+12 3.868099449187886e-08 5.402688000850086e-13 1.943046400933404e-29 3.332889548629242e-01 
1.865420657802366e+12 3.886641931239505e-08 5.376917161057563e-13 1.933777446105035e-29 3.332887421546136e-01 
1.874335668015539e+12 3.905273039654551e-08 5.351273601171670e-13 1.924554269827686e-29 3.332885284299121e-01 
1.883293283850558e+12 3.923993192792005e-08 5.325751846155290e-13 1.915374902905358e-29 3.332883136840192e-01 
1.892293708923425e+12 3.942802817973239e-08 5.300351315895267e-13 1.906239136685708e-29 3.332880979120368e-01 
1.901337147823302e+12 3.961702343069142e-08 5.275071435111097e-13 1.897146764263108e-29 3.332878811090605e-01 
1.910423806117040e+12 3.980692196121284e-08 5.249911633752571e-13 1.888097580606333e-29 3.332876632701842e-01 
1.919553890353974e+12 3.999772812814038e-08 5.224871337101680e-13 1.879091379006965e-29 3.332874443904141e-01 
1.928727608070492e+12 4.018944617076395e-08 5.199949991256845e-13 1.870127960245886e-29 3.332872244648912e-01 
1.937945167794868e+12 4.038208053741870e-08 5.175147020367838e-13 1.861207117207420e-29 3.332870034885168e-01 
1.947206779051947e+12 4.057563557728129e-08 5.150461866966337e-13 1.852328649388302e-29 3.332867814563060e-01 
1.956512652367866e+12 4.077011569926961e-08 5.125893971229926e-13 1.843492355438513e-29 3.332865583632054e-01 
1.965862999274950e+12 4.096552537463100e-08 5.101442770909344e-13 1.834698033132043e-29 3.332863342040902e-01 
1.975258032316388e+12 4.116186891185214e-08 5.077107729287619e-13 1.825945489429218e-29 3.332861089740222e-01 
1.984697965051200e+12 4.135915091996067e-08 5.052888277588266e-13 1.817234519764179e-29 3.332858826677187e-01 
1.994183012058957e+12 4.155737584675043e-08 5.028783872397710e-13 1.808564928685126e-29 3.332856552800819e-01 
2.003713388944788e+12 4.175654805291298e-08 5.004793985686454e-13 1.799936526272195e-29 3.332854268061141e-01 
2.013289312344156e+12 4.195667236352201e-08 4.980918038984107e-13 1.791349104471577e-29 3.332851972402845e-01 
2.022910999927908e+12 4.215775296062532e-08 4.957155535591570e-13 1.782802484641412e-29 3.332849665778005e-01 
2.032578670407093e+12 4.235979477949668e-08 4.933518419249421e-13 1.774300962559257e-29 3.332847348130232e-01 
2.042292543538066e+12 4.256280213459485e-08 4.909995249256545e-13 1.765840423368389e-29 3.332845019409931e-01 
2.052052840127350e+12 4.276677979222790e-08 4.886583745231356e-13 1.757420046891535e-29 3.332842679562446e-01 
2.061859782036790e+12 4.297173238934975e-08 4.863283378330244e-13 1.749039642918051e-29 3.332840328534635e-01 
2.071713592188460e+12 4.317766447159363e-08 4.840093634971650e-13 1.740699026728904e-29 3.332837966274400e-01 
2.081614494569851e+12 4.338458081822043e-08 4.817013980054988e-13 1.732398005866938e-29 3.332835592726966e-01 
2.091562714238906e+12 4.359248614672737e-08 4.794043890677888e-13 1.724136392257840e-29 3.332833207838267e-01 
2.101558477329092e+12 4.380138514702637e-08 4.771182851932983e-13 1.715914000708589e-29 3.332830811554552e-01 
2.111602011054656e+12 4.401128257993129e-08 4.748430346005925e-13 1.707730644976684e-29 3.332828403821259e-01 
2.121693543715651e+12 4.422218316128733e-08 4.725785864816130e-13 1.699586142319706e-29 3.332825984584343e-01 
2.131833304703269e+12 4.443409173508647e-08 4.703248891349397e-13 1.691480306785748e-29 3.332823553788288e-01 
2.142021524504910e+12 4.464701315078432e-08 4.680818913063961e-13 1.683412954030367e-29 3.332821111377515e-01 
2.152258434709565e+12 4.486095215188754e-08 4.658495433334688e-13 1.675383905433156e-29 3.332818657297664e-01 
